transcript_ID	uniprotID																																																																									
Phel_contig_27719	Q90YK5	Heparanase	(EC	3.2.1.166)	9.00E-91	Gallus	gallus	(Chicken)	17.3093421	-4.285784243	0.982534911	-4.361966374	1.29E-05	0.000273376																																																												
Phel_contig_2775	P05708	Hexokinase-1	(EC	2.7.1.1)	(Brain	form	hexokinase)	(Hexokinase	type	I)	(HK	I)	1.00E-134	Rattus	norvegicus	(Rat)	156.5876765	1.530978883	0.533076618	2.871967803	0.004079245	0.028086479																																																				
Phel_contig_27834	Q0VCJ8	Methyltransferase-like	protein	9	2.00E-90	Bos	taurus	(Bovine)	5.515310722	-2.863239998	1.067089417	-2.683224061	0.007291612	0.043725441																																																												
Phel_contig_27849	Q8K310	Matrin-3	7.00E-06	Mus	musculus	(Mouse)	20.70571608	-3.064763136	0.836116962	-3.66547179	0.000246883	0.003163317																																																														
Phel_contig_2786	Q5RDQ8	Metabotropic	glutamate	receptor	7	(mGluR7)	8.00E-153	Pongo	abelii	(Sumatran	orangutan)	(Pongo	pygmaeus	abelii)	1568.397873	-2.752546514	0.466514665	-5.900235775	3.63E-09	2.12E-07																																																						
Phel_contig_2796	Q8K4S1	1-phosphatidylinositol	"4,5-bisphosphate"	phosphodiesterase	epsilon-1	(EC	3.1.4.11)	(Phosphoinositide	phospholipase	C-epsilon-1)	(Phospholipase	C-epsilon-1)	(PLC-epsilon-1)	5.00E-114	Mus	musculus	(Mouse)	88.72017701	3.709241507	0.760458096	4.877640897	1.07E-06	3.30E-05																																																			
Phel_contig_2802	P00389	NADPH--cytochrome	P450	reductase	(CPR)	(P450R)	(EC	1.6.2.4)	[Cleaved	into:	NADPH--cytochrome	P450	"reductase,"	N-terminally	processed]	1.00E-160	Oryctolagus	cuniculus	(Rabbit)	345.6093634	3.72188406	0.561736401	6.625677196	3.46E-11	3.27E-09																																																	
Phel_contig_2814	Q0VA16	WD	repeat-containing	protein	70	9.00E-139	Xenopus	tropicalis	(Western	clawed	frog)	(Silurana	tropicalis)	472.4885261	-1.803847054	0.540396137	-3.338008788	0.000843811	0.008346011																																																							
Phel_contig_2818	P24899	T-cell	acute	lymphocytic	leukemia	protein	1	homolog	(TAL-1)	(Stem	cell	protein)	4.00E-23	Gallus	gallus	(Chicken)	456.4569237	-1.237350773	0.448571514	-2.758424766	0.005808067	0.036752744																																																				
Phel_contig_282	Q8K4C0	Dimethylaniline	monooxygenase	[N-oxide-forming]	5	(EC	1.14.13.8)	(Dimethylaniline	oxidase	5)	(Hepatic	flavin-containing	monooxygenase	5)	(FMO	5)	3.00E-116	Rattus	norvegicus	(Rat)	4446.117918	5.521897383	0.716804193	7.703494819	1.32E-14	2.28E-12																																																
Phel_contig_2826	P11029	Acetyl-CoA	carboxylase	(ACC)	(EC	6.4.1.2)	[Includes:	Biotin	carboxylase	(EC	6.3.4.14)]	0	Gallus	gallus	(Chicken)	67.07633889	3.47493353	0.633226183	5.487665585	4.07E-08	1.84E-06																																																					
Phel_contig_2842	Q9Y5Y0	Feline	leukemia	virus	subgroup	C	receptor-related	protein	1	(Feline	leukemia	virus	subgroup	C	receptor)	(hFLVCR)	2.00E-133	Homo	sapiens	(Human)	347.1480999	3.906816368	0.543193801	7.192306615	6.37E-13	7.97E-11																																																
Phel_contig_2843	Q9H0E2	Toll-interacting	protein	5.00E-78	Homo	sapiens	(Human)	96.07674943	1.860894153	0.633341837	2.938214474	0.003301086	0.023755969																																																													
Phel_contig_2855	P81134	Renin	receptor	(ATPase	H(+)-transporting	lysosomal	accessory	protein	2)	(ATPase	H(+)-transporting	lysosomal-interacting	protein	2)	(Renin/prorenin	receptor)	(Vacuolar	ATP	synthase	membrane	sector-associated	protein	M8-9)	(V-ATPase	M8.9	subunit)	1.00E-09	Bos	taurus	(Bovine)	111.7228707	1.774276968	0.45794772	3.874409437	0.000106884	0.001586331																																						
Phel_contig_2870	Q8R3V6	CUE	domain-containing	protein	1	2.00E-20	Mus	musculus	(Mouse)	71.52569951	3.654894421	0.848605968	4.306939333	1.66E-05	0.000337193																																																											
Phel_contig_28718	Q68F70	Integrator	complex	subunit	4	(Int4)	4.00E-43	Xenopus	laevis	(African	clawed	frog)	6.191570256	-2.8896726	1.056671369	-2.734693761	0.006243834	0.038729296																																																								
Phel_contig_2885	Q38SD2	Leucine-rich	repeat	serine/threonine-protein	kinase	1	(EC	2.7.11.1)	1.00E-139	Homo	sapiens	(Human)	435.5330805	2.998462648	0.712375601	4.209103515	2.56E-05	0.00048572																																																								
Phel_contig_291	Q03347	Runt-related	transcription	factor	1	(Acute	myeloid	leukemia	1	protein)	(Core-binding	factor	subunit	alpha-2)	(CBF-alpha-2)	(Oncogene	AML-1)	(Polyomavirus	enhancer-binding	protein	2	alpha	B	subunit)	(PEA2-alpha	B)	(PEBP2-alpha	B)	(SL3-3	enhancer	factor	1	alpha	B	subunit)	(SL3/AKV	core-binding	factor	alpha	B	subunit)	8.00E-71	Mus	musculus	(Mouse)	8747.991035	7.007605594	0.628457177	11.1504902	7.12E-29	8.57E-26																							
Phel_contig_2910	Q7ZUP1	Protein	FAM46C	2.00E-131	Danio	rerio	(Zebrafish)	(Brachydanio	rerio)	265.7433465	2.011318936	0.722728116	2.78295377	0.005386648	0.034849859																																																											
Phel_contig_2921	Q9U539	Organic	cation	transporter	1	(CeOCT1)	3.00E-47	Caenorhabditis	elegans	62.5219869	3.06321438	0.635707115	4.818593829	1.45E-06	4.28E-05																																																											
Phel_contig_2923	P98156	Very	low-density	lipoprotein	receptor	(VLDL	receptor)	(VLDL-R)	0	Mus	musculus	(Mouse)	1921.324794	3.333029242	0.358135444	9.306616533	1.32E-20	5.83E-18																																																								
Phel_contig_2936	Q5VTY9	Protein-cysteine	N-palmitoyltransferase	HHAT	(EC	2.3.1.-)	(Hedgehog	acyltransferase)	(Melanoma	antigen	recognized	by	T-cells	2)	(MART-2)	(Skinny	hedgehog	protein	1)	3.00E-11	Homo	sapiens	(Human)	208.2812787	-2.878954661	0.455509755	-6.320292008	2.61E-10	2.07E-08																																													
Phel_contig_29387	Q5RJ80	Caprin-2	(RNA	granule	protein	140)	2.00E-10	Danio	rerio	(Zebrafish)	(Brachydanio	rerio)	13.01496267	-4.191269249	1.133237825	-3.698490428	0.000216886	0.002854978																																																								
Phel_contig_29418	Q80T41	Gamma-aminobutyric	acid	type	B	receptor	subunit	2	(GABA-B	receptor	2)	(GABA-B-R2)	(GABA-BR2)	(GABABR2)	(Gb2)	(G-protein	coupled	receptor	51)	1.00E-18	Mus	musculus	(Mouse)	7.068969406	-3.581700637	1.163594601	-3.078134458	0.002083009	0.016770254																																													
Phel_contig_29510	Q3UNX5	Acyl-coenzyme	A	synthetase	"ACSM3,"	mitochondrial	(EC	6.2.1.2)	(Acyl-CoA	synthetase	medium-chain	family	member	3)	(Butyrate--CoA	ligase	3)	(Butyryl-coenzyme	A	synthetase	3)	(Middle-chain	acyl-CoA	synthetase	3)	(Protein	SA	homolog)	6.00E-55	Mus	musculus	(Mouse)	4.910367445	-3.294569985	1.173137876	-2.808339969	0.004979763	0.032763796																																				
Phel_contig_296	O77656	Collagenase	3	(EC	3.4.24.-)	(Matrix	metalloproteinase-13)	(MMP-13)	3.00E-58	Bos	taurus	(Bovine)	2565.813176	10.884054	0.782927019	13.90174785	6.18E-44	1.67E-40																																																								
Phel_contig_2966	Q7Z591	AT-hook-containing	transcription	factor	2.00E-24	Homo	sapiens	(Human)	147.6813932	-1.375028583	0.460448843	-2.986278722	0.002823951	0.021115277																																																												
Phel_contig_29720	Q9KD29	Manganese	transport	system	membrane	protein	MntC	1.00E-33	Bacillus	halodurans	(strain	ATCC	BAA-125	/	DSM	18197	/	FERM	7344	/	JCM	9153	/	C-125)	4.839871047	-3.353859742	1.164853023	-2.879212806	0.003986692	0.027604626																																												
Phel_contig_29756	Q8IVL0	Neuron	navigator	3	(Pore	membrane	and/or	filament-interacting-like	protein	1)	(Steerin-3)	(Unc-53	homolog	3)	(unc53H3)	2.00E-13	Homo	sapiens	(Human)	4.640855325	-3.300653552	1.170368496	-2.820183183	0.004799624	0.031841624																																																	
Phel_contig_2977	P91660	Probable	multidrug	resistance-associated	protein	lethal(2)03659	(Wunen	region	A	protein)	0	Drosophila	melanogaster	(Fruit	fly)	805.1598929	1.642641461	0.559999591	2.933290465	0.0033539	0.024064063																																																					
Phel_contig_2982	P15505	Glycine	dehydrogenase	"[decarboxylating],"	mitochondrial	(EC	1.4.4.2)	(Glycine	cleavage	system	P	protein)	(Glycine	decarboxylase)	5.00E-154	Gallus	gallus	(Chicken)	65.64744597	2.984140596	0.564699971	5.284470956	1.26E-07	4.95E-06																																																		
Phel_contig_2987	P41148	Endoplasmin	(94	kDa	glucose-regulated	protein)	(GRP-94)	(Heat	shock	protein	90	kDa	beta	member	1)	0	Canis	familiaris	(Dog)	(Canis	lupus	familiaris)	2635.387213	1.902598832	0.611799337	3.10984128	0.001871879	0.015476773																																														
Phel_contig_2994	P81556	Metalloproteinase	inhibitor	4	(Tissue	inhibitor	of	metalloproteinases	4)	(TIMP-4)	2.00E-06	Rattus	norvegicus	(Rat)	6078.451721	-1.82965329	0.456869382	-4.004762332	6.21E-05	0.001014549																																																						
Phel_contig_3007	Q1LZB6	Caprin-1	(Cytoplasmic	activation-	and	proliferation-associated	protein	1)	(RNA	granule	protein	105)	2.00E-35	Bos	taurus	(Bovine)	281.7124391	2.192916444	0.494341764	4.436033131	9.16E-06	0.000206043																																																				
Phel_contig_303	Q99N02	Solute	carrier	organic	anion	transporter	family	member	3A1	(Organic	anion-transporting	polypeptide	D)	(OATP-D)	(Prostaglandin	transporter	subtype	2)	(Sodium-independent	organic	anion	transporter	D)	(Solute	carrier	family	21	member	11)	2.00E-40	Rattus	norvegicus	(Rat)	54.69385263	5.939074801	0.88779171	6.689716447	2.24E-11	2.15E-09																																			
Phel_contig_3062	Q8BHT7	Retrograde	Golgi	transport	protein	RGP1	homolog	1.00E-29	Mus	musculus	(Mouse)	317.4920491	-1.71654092	0.473949148	-3.621782902	0.00029258	0.00362859																																																									
Phel_contig_3069	P41136	DNA-binding	protein	inhibitor	ID-2	(Inhibitor	of	DNA	binding	2)	9.00E-18	Mus	musculus	(Mouse)	201.3018221	2.079550352	0.579592969	3.587949586	0.000333289	0.00398511																																																						
Phel_contig_3070	P0CG73	Polyubiquitin	[Cleaved	into:	Ubiquitin-related;	Ubiquitin]	2.00E-07	Candida	albicans	(Yeast)	76.05156496	3.375934405	0.706594173	4.777755795	1.77E-06	5.05E-05																																																										
Phel_contig_3071	Q921M3	Splicing	factor	3B	subunit	3	(Pre-mRNA-splicing	factor	SF3b	130	kDa	subunit)	(SF3b130)	(Spliceosome-associated	protein	130)	(SAP	130)	0	Mus	musculus	(Mouse)	793.3832913	1.722760939	0.493449392	3.491261652	0.000480745	0.005370539																																														
Phel_contig_309	P14733	Lamin-B1	8.00E-123	Mus	musculus	(Mouse)	1291.952804	2.397518996	0.456830239	5.24816177	1.54E-07	5.86E-06																																																														
Phel_contig_3095	Q7ZVN7	Mediator	of	RNA	polymerase	II	transcription	subunit	15	(Mediator	complex	subunit	15)	3.00E-61	Danio	rerio	(Zebrafish)	(Brachydanio	rerio)	210.3304	-1.192642952	0.366456388	-3.25452903	0.001135806	0.010483688																																																	
Phel_contig_3105	Q91WE2	Protein	FAM192A	(NEFA-interacting	nuclear	protein	NIP30)	4.00E-18	Mus	musculus	(Mouse)	364.2151728	-1.316735981	0.424272357	-3.103515841	0.00191236	0.015753614																																																									
Phel_contig_3118	Q9VVY3	Glycogen-binding	subunit	76A	(CBM21	domain-containing	protein	CG9619)	1.00E-34	Drosophila	melanogaster	(Fruit	fly)	162.1692077	2.261943974	0.723518638	3.12631058	0.001770145	0.014879938																																																							
Phel_contig_312	P27918	Properdin	(Complement	factor	P)	2.00E-20	Homo	sapiens	(Human)	2741.730353	5.891983059	0.813286214	7.244661175	4.34E-13	5.62E-11																																																											
Phel_contig_3127	Q00685	Complement	C3	[Cleaved	into:	Complement	C3	beta	chain;	Complement	C3	alpha	chain;	C3a	anaphylatoxin;	Complement	C3	gamma	chain]	(Fragment)	3.00E-141	Lampetra	japonica	(Japanese	lamprey)	(Entosphenus	japonicus)	190.3647148	3.480771916	0.665388732	5.231185546	1.68E-07	6.34E-06																																									
Phel_contig_3140	P08953	Protein	toll	1.00E-17	Drosophila	melanogaster	(Fruit	fly)	836.7164553	4.235209157	0.536031418	7.901046502	2.77E-15	5.30E-13																																																												
Phel_contig_315	Q9QYJ0	DnaJ	homolog	subfamily	A	member	2	(mDj3)	1.00E-93	Mus	musculus	(Mouse)	303.391503	3.82824371	0.637348491	6.006515687	1.90E-09	1.19E-07																																																								
Phel_contig_3158	Q28HN4	Coiled-coil	domain-containing	protein	124	3.00E-31	Xenopus	tropicalis	(Western	clawed	frog)	(Silurana	tropicalis)	72.53357418	-1.778506921	0.509643846	-3.489705478	0.000483553	0.005389017																																																							
Phel_contig_3167	Q91754	Glucokinase	regulatory	protein	(Glucokinase	regulator)	2.00E-50	Xenopus	laevis	(African	clawed	frog)	624.0979834	1.917683319	0.470136944	4.078988775	4.52E-05	0.00077858																																																								
Phel_contig_3205	Q64319	Neutral	and	basic	amino	acid	transport	protein	rBAT	"(B(0,+)-type"	amino	acid	transport	protein)	(NAA-TR)	(D2)	(Solute	carrier	family	3	member	1)	2.00E-72	Rattus	norvegicus	(Rat)	1609.466497	1.584045944	0.42968652	3.686515334	0.000227346	0.002963844																																										
Phel_contig_3209	Q8IUX8	Epidermal	growth	factor-like	protein	6	(EGF-like	protein	6)	(MAM	and	EGF	domains-containing	gene	protein)	3.00E-49	Homo	sapiens	(Human)	567.3052438	6.68541827	0.715357975	9.345556356	9.14E-21	4.21E-18																																																	
Phel_contig_3210	B7ZCC9	Probable	G-protein	coupled	receptor	112	5.00E-51	Mus	musculus	(Mouse)	385.4916699	-1.874289716	0.540955427	-3.464776622	0.000530672	0.005818929																																																										
Phel_contig_3218	Q6NS52	Diacylglycerol	kinase	beta	(DAG	kinase	beta)	(EC	2.7.1.107)	(Diglyceride	kinase	beta)	(DGK-beta)	0	Mus	musculus	(Mouse)	78.01123754	2.179521	0.553200809	3.939836973	8.15E-05	0.001274781																																																			
Phel_contig_3220	Q9UBF6	RING-box	protein	2	(Rbx2)	(CKII	beta-binding	protein	1)	(CKBBP1)	(RING	finger	protein	7)	(Regulator	of	cullins	2)	(Sensitive	to	apoptosis	gene	protein)	2.00E-17	Homo	sapiens	(Human)	276.1077595	3.051595175	0.4774748	6.391112528	1.65E-10	1.35E-08																																									
Phel_contig_3233	Q98TX3	Programmed	cell	death	protein	4	(Protein	I11/6)	2.00E-78	Gallus	gallus	(Chicken)	3300.254769	-1.778564711	0.396365145	-4.487187466	7.22E-06	0.000166251																																																								
Phel_contig_3237	Q5R5V4	Integrin-linked	protein	kinase	(EC	2.7.11.1)	1.00E-131	Pongo	abelii	(Sumatran	orangutan)	(Pongo	pygmaeus	abelii)	2109.948344	-2.056051204	0.361658814	-5.68505764	1.31E-08	6.74E-07																																																						
Phel_contig_324	Q55E72	Probable	polyketide	synthase	1	(dipks1)	[Includes:	Polyketide	synthase	stlA	(EC	2.3.1.-);	Chalcone	synthase	stlA	(EC	2.3.1.74)	(Steely1)]	2.00E-171	Dictyostelium	discoideum	(Slime	mold)	4496.885099	8.86493992	0.602760935	14.70722371	5.79E-49	3.14E-45																																													
Phel_contig_3275	Q3ZCH0	Stress-70	"protein,"	mitochondrial	(75	kDa	glucose-regulated	protein)	(GRP-75)	(Heat	shock	70	kDa	protein	9)	0	Bos	taurus	(Bovine)	240.4216608	2.689437277	0.559086458	4.810413913	1.51E-06	4.44E-05																																																	
Phel_contig_329	Q90XD2	"Agmatinase,"	mitochondrial	(EC	3.5.3.11)	(Agmatine	ureohydrolase)	(AUH)	3.00E-134	Gallus	gallus	(Chicken)	176.185864	4.481649408	0.509634373	8.793852319	1.45E-18	4.74E-16																																																								
Phel_contig_3298	P05689	Cathepsin	Z	(EC	3.4.18.1)	6.00E-114	Bos	taurus	(Bovine)	329.4516141	1.104496138	0.417748448	2.643926372	0.008195048	0.047844586																																																											
Phel_contig_3307	A2VDP6	NXPE	family	member	3	(Protein	FAM55C)	2.00E-78	Bos	taurus	(Bovine)	112.3892415	1.856594185	0.571563997	3.248270002	0.00116109	0.01063547																																																									
Phel_contig_331	Q8MPM1	Gelsolin-like	protein	2	(Actin-modulator)	(EWAM-P2)	3.00E-83	Lumbricus	terrestris	(Common	earthworm)	9653.203559	1.557008063	0.467837286	3.328097414	0.000874413	0.008583198																																																									
Phel_contig_3338	Q5UR46	Uncharacterized	protein	R571	(EC	3.1.1.-)	2.00E-16	Acanthamoeba	polyphaga	mimivirus	(APMV)	491.3931556	1.778238147	0.578321285	3.074827427	0.002106244	0.016892076																																																									
Phel_contig_3342	P26932	Calponin-1	"(Calponin,"	smooth	muscle)	4.00E-50	Gallus	gallus	(Chicken)	3658.787508	-1.346588155	0.427775283	-3.147886771	0.001644554	0.014036724																																																											
Phel_contig_3349	Q9PWA0	Regulator	of	G-protein	signaling	17	(RGS17)	8.00E-60	Gallus	gallus	(Chicken)	21.88233612	2.26541787	0.799418443	2.833832382	0.004599345	0.030757942																																																									
Phel_contig_3355	P60901	Proteasome	subunit	alpha	type-6	(EC	3.4.25.1)	(Macropain	iota	chain)	(Multicatalytic	endopeptidase	complex	iota	chain)	(Proteasome	iota	chain)	6.00E-145	Rattus	norvegicus	(Rat)	208.9875226	1.225155624	0.405673404	3.020054093	0.002527295	0.019399523																																														
Phel_contig_3383	P53395	Lipoamide	acyltransferase	component	of	branched-chain	alpha-keto	acid	dehydrogenase	"complex,"	mitochondrial	(EC	2.3.1.168)	(Branched-chain	alpha-keto	acid	dehydrogenase	complex	component	E2)	(BCKAD-E2)	(BCKADE2)	(Dihydrolipoamide	acetyltransferase	component	of	branched-chain	alpha-keto	acid	dehydrogenase	complex)	(Dihydrolipoamide	branched	chain	transacylase)	(Dihydrolipoyllysine-residue	(2-methylpropanoyl)transferase)	6.00E-174	Mus	musculus	(Mouse)	171.0364998	-1.91854006	0.43052912	-4.456237615	8.34E-06	0.000189525																											
Phel_contig_3395	O35344	Importin	subunit	alpha-4	(Importin	alpha	Q2)	(Qip2)	(Karyopherin	subunit	alpha-3)	0	Mus	musculus	(Mouse)	153.6266326	2.074972622	0.63776822	3.253490152	0.001139967	0.010499719																																																					
Phel_contig_34	Q9C0D7	Probable	ribonuclease	ZC3H12C	(EC	3.1.-.-)	(MCP-induced	protein	3)	(Zinc	finger	CCCH	domain-containing	protein	12C)	4.00E-105	Homo	sapiens	(Human)	409.6456252	4.520684395	0.832099854	5.432862859	5.55E-08	2.42E-06																																																	
Phel_contig_3408	P98139	Coagulation	factor	VII	(EC	3.4.21.21)	(Serum	prothrombin	conversion	accelerator)	[Cleaved	into:	Factor	VII	light	chain;	Factor	VII	heavy	chain]	6.00E-11	Oryctolagus	cuniculus	(Rabbit)	151.29644	2.675196418	0.859135074	3.11382517	0.001846789	0.015310247																																												
Phel_contig_341	Q8BGI1	RING	finger	protein	24	3.00E-14	Mus	musculus	(Mouse)	72.88290723	-3.117034108	0.553260629	-5.633934431	1.76E-08	8.81E-07																																																											
Phel_contig_3421	Q5EAJ7	Major	vault	protein	(MVP)	0	Strongylocentrotus	purpuratus	(Purple	sea	urchin)	204.7513326	1.843135388	0.504465554	3.653639723	0.000258549	0.003279826																																																									
Phel_contig_345	P48809	Heterogeneous	nuclear	ribonucleoprotein	27C	(Hrb27-C)	(HRP48.1)	(hnRNP	48)	1.00E-23	Drosophila	melanogaster	(Fruit	fly)	7085.194063	1.57282391	0.5044445	3.117932521	0.001821245	0.015174005																																																						
Phel_contig_3450	P52209	6-phosphogluconate	"dehydrogenase,"	decarboxylating	(EC	1.1.1.44)	3.00E-153	Homo	sapiens	(Human)	350.1824554	1.905703502	0.67280291	2.832484035	0.004618787	0.03085937																																																										
Phel_contig_3462	Q90Z16	Optineurin	(Ag9-C5)	(FIP-2)	6.00E-25	Gallus	gallus	(Chicken)	149.5853796	2.873982106	0.704153516	4.081470931	4.48E-05	0.000773051																																																												
Phel_contig_3474	Q6N021	Methylcytosine	dioxygenase	TET2	(EC	1.14.11.n2)	4.00E-124	Homo	sapiens	(Human)	920.2788564	-0.941291265	0.343316068	-2.741762917	0.006111043	0.038122671																																																										
Phel_contig_3484	Q503Y7	Peptidyl-prolyl	cis-trans	isomerase	NIMA-interacting	4	(EC	5.2.1.8)	(Parvulin-14)	(Par14)	(Peptidyl-prolyl	cis-trans	isomerase	Pin4)	(PPIase	Pin4)	(Rotamase	Pin4)	7.00E-50	Danio	rerio	(Zebrafish)	(Brachydanio	rerio)	127.16875	-1.831797366	0.635186285	-2.883874242	0.003928156	0.027290512																																												
Phel_contig_3490	Q06496	Sodium-dependent	phosphate	transport	protein	2A	(Sodium-phosphate	transport	protein	2A)	(Na(+)-dependent	phosphate	cotransporter	2A)	(Sodium/phosphate	cotransporter	2A)	(Na(+)/Pi	cotransporter	2A)	(NaPi-2a)	(Solute	carrier	family	34	member	1)	3.00E-127	Rattus	norvegicus	(Rat)	414.8185654	2.761227207	0.675779009	4.085991382	4.39E-05	0.000762127																																					
Phel_contig_3494	Q9QYM0	Multidrug	resistance-associated	protein	5	(ATP-binding	cassette	sub-family	C	member	5)	0	Rattus	norvegicus	(Rat)	98.4971535	2.399038372	0.510477186	4.699599589	2.61E-06	7.06E-05																																																					
Phel_contig_353	Q9NX74	tRNA-dihydrouridine(20)	synthase	[NAD(P)+]-like	(EC	1.3.1.-)	(Dihydrouridine	synthase	2)	(Up-regulated	in	lung	cancer	protein	8)	(URLC8)	(tRNA-dihydrouridine	synthase	2-like)	(hDUS2)	1.00E-155	Homo	sapiens	(Human)	389.3812442	-1.130802389	0.369904568	-3.057011152	0.00223556	0.017648125																																												
Phel_contig_354	B1H116	Uridine-cytidine	kinase	2	(UCK	2)	(EC	2.7.1.48)	(Cytidine	monophosphokinase	2)	(Uridine	monophosphokinase	2)	7.00E-110	Xenopus	tropicalis	(Western	clawed	frog)	(Silurana	tropicalis)	557.9699123	-1.898231973	0.490605138	-3.869164481	0.000109209	0.001614205																																														
Phel_contig_3540	Q8BHR2	Ecto-NOX	disulfide-thiol	exchanger	1	(Constitutive	Ecto-NOX)	(cNOX)	[Includes:	Hydroquinone	[NADH]	oxidase	(EC	1.-.-.-);	Protein	disulfide-thiol	oxidoreductase	(EC	1.-.-.-)]	8.00E-45	Mus	musculus	(Mouse)	47.85316247	-1.704624895	0.616829293	-2.763527794	0.005718022	0.036363599																																													
Phel_contig_3549	Q8BKC5	Importin-5	(Imp5)	(Importin	subunit	beta-3)	(Karyopherin	beta-3)	(Ran-binding	protein	5)	(RanBP5)	0	Mus	musculus	(Mouse)	463.1839107	1.015463643	0.349435817	2.906009039	0.003660709	0.025761777																																																				
Phel_contig_3559	P21522	Heterogeneous	nuclear	ribonucleoprotein	"A1,"	A2/B1	homolog	2.00E-27	Schistocerca	americana	(American	grasshopper)	2133.510022	1.22637447	0.334825724	3.662724762	0.000249547	0.003188013																																																								
Phel_contig_356	Q54SW1	Putative	phosphatidylglycerol/phosphatidylinositol	transfer	protein	DDB_G0282179	7.00E-09	Dictyostelium	discoideum	(Slime	mold)	4325.47086	-1.170048355	0.41762059	-2.80170179	0.005083384	0.033305275																																																									
Phel_contig_3568	P62335	26S	protease	regulatory	subunit	10B	(26S	proteasome	AAA-ATPase	subunit	RPT4)	(Conserved	ATPase	domain	protein	44)	(CADp44)	(Proteasome	26S	subunit	ATPase	6)	(Proteasome	subunit	p42)	0	Spermophilus	tridecemlineatus	(Thirteen-lined	ground	squirrel)	(Ictidomys	tridecemlineatus)	552.7466906	1.306914733	0.399701838	3.269724099	0.001076524	0.010074244																																			
Phel_contig_3578	Q8MJU9	Myosin-7	(Myosin	heavy	chain	7)	(Myosin	heavy	chain	slow	isoform)	(MyHC-slow)	(Myosin	heavy	"chain,"	cardiac	muscle	beta	isoform)	(MyHC-beta)	0	Equus	caballus	(Horse)	52.82107663	2.918253914	0.751752189	3.881936038	0.000103628	0.001548629																																												
Phel_contig_3591	P15104	Glutamine	synthetase	(GS)	(EC	6.3.1.2)	(Glutamate	decarboxylase)	(EC	4.1.1.15)	(Glutamate--ammonia	ligase)	0	Homo	sapiens	(Human)	221.4420892	2.204543724	0.546465107	4.034189367	5.48E-05	0.000911499																																																				
Phel_contig_360	P28863	Stromelysin-1	(SL-1)	(EC	3.4.24.17)	(Matrix	metalloproteinase-3)	(MMP-3)	(Transin-1)	2.00E-47	Oryctolagus	cuniculus	(Rabbit)	1240.843338	3.968646803	0.833248483	4.762861121	1.91E-06	5.39E-05																																																							
Phel_contig_3608	Q99N43	Kremen	protein	1	(Dickkopf	receptor)	(Kringle	domain-containing	transmembrane	protein	1)	(Kringle-containing	protein	marking	the	eye	and	the	nose)	4.00E-14	Mus	musculus	(Mouse)	229.195627	2.632930187	0.410999186	6.406168864	1.49E-10	1.24E-08																																													
Phel_contig_3613	P90850	Uncharacterized	peptidase	C1-like	protein	F26E4.3	1.00E-122	Caenorhabditis	elegans	417.36289	3.805693293	0.762284313	4.992485389	5.96E-07	1.96E-05																																																											
Phel_contig_3616	Q6NYK8	E3	ubiquitin-protein	ligase	5-Mar	(EC	6.3.2.-)	(Membrane-associated	RING	finger	protein	5)	(Membrane-associated	RING-CH	protein	V)	(MARCH-V)	2.00E-06	Danio	rerio	(Zebrafish)	(Brachydanio	rerio)	153.0966999	3.450827244	0.771313184	4.473963772	7.68E-06	0.000176129																																													
Phel_contig_3622	O76093	Fibroblast	growth	factor	18	(FGF-18)	(zFGF5)	9.00E-20	Homo	sapiens	(Human)	1395.637576	-1.343879375	0.434676062	-3.091680204	0.001990271	0.016206009																																																									
Phel_contig_3627	Q23280	Uncharacterized	protein	ZC395.10	2.00E-12	Caenorhabditis	elegans	1180.703627	1.201467628	0.344835637	3.484174774	0.000493657	0.005493139																																																													
Phel_contig_3628	Q9DDT2	Phosphoinositide	3-kinase	adapter	protein	1	(B-cell	adapter	for	phosphoinositide	3-kinase)	(B-cell	phosphoinositide	3-kinase	adapter	protein	1)	2.00E-26	Gallus	gallus	(Chicken)	159.3733075	2.410929914	0.611613613	3.941916702	8.08E-05	0.001265625																																															
Phel_contig_365	O55057	Retinal	rod	rhodopsin-sensitive	cGMP	"3',5'-cyclic"	phosphodiesterase	subunit	delta	(GMP-PDE	delta)	9.00E-82	Mus	musculus	(Mouse)	134.0913713	1.963157657	0.471309408	4.16532669	3.11E-05	0.000572481																																																					
Phel_contig_3651	P41234	ATP-binding	cassette	sub-family	A	member	2	(ATP-binding	cassette	transporter	2)	(ATP-binding	cassette	2)	0	Mus	musculus	(Mouse)	153.5886528	-1.654275353	0.536620822	-3.082764002	0.002050877	0.016588242																																																		
Phel_contig_3656	Q6RUV5	Ras-related	C3	botulinum	toxin	substrate	1	(p21-Rac1)	1.00E-120	Rattus	norvegicus	(Rat)	370.3515849	2.326854034	0.696698282	3.339830301	0.000838296	0.008315374																																																								
Phel_contig_3657	Q9P2K5	Myelin	expression	factor	2	(MEF-2)	(MyEF-2)	(MST156)	3.00E-11	Homo	sapiens	(Human)	216.2359025	-1.282446405	0.423247523	-3.030015142	0.002445415	0.018927986																																																								
Phel_contig_3665	Q641Z2	Tyrosine-protein	phosphatase	non-receptor	type	9	(EC	3.1.3.48)	5.00E-98	Rattus	norvegicus	(Rat)	110.940698	3.233197651	0.620456172	5.211000868	1.88E-07	6.98E-06																																																								
